input,score,output,other,match_level,lg_code,pref,county,city,ward,machiaza_id,oaza_cho,chome,koaza,blk_num,blk_id,rsdt_num,rsdt_id,rsdt_num2,rsdt2_id,rsdt_addr_flg,prc_num1,prc_num2,prc_num3,prc_id,lat,lon,coordinate_level,pref_key,city_key,town_key,parcel_key,rsdtblk_key,rsdtdsp_key,spend_time
"北海道苫小牧市新開町２丁目４番６号",0.83,"北海道苫小牧市新開町二丁目4-6",,residential_detail,012131,北海道,,苫小牧市,,0043002,新開町,二丁目,,4,004,6,006,,,1,,,,,42.664634659,141.656087331,residential_detail,5859364,3785890597,3886445823,,1050253092,857086732,0.10
"北海道苫小牧市日の出町１丁目４番２６号",0.85,"北海道苫小牧市日の出町一丁目4-26",,residential_detail,012131,北海道,,苫小牧市,,0066001,日の出町,一丁目,,4,004,26,026,,,1,,,,,42.651025295,141.623834325,residential_detail,5859364,3785890597,1976800795,,112735104,3158229994,0.09
"北海道苫小牧市字樽前４２８番地２",0.88,"北海道苫小牧市字樽前428-2",,parcel,012131,北海道,,苫小牧市,,0009000,字樽前,,,,,,,,,0,428,2,,004280000200000,42.62040318,141.422966127,parcel,5859364,3785890597,2138679475,3755526880,,,0.10
"北海道苫小牧市澄川町１丁目１３番２４号",0.85,"北海道苫小牧市澄川町一丁目13-24",,residential_detail,012131,北海道,,苫小牧市,,0048001,澄川町,一丁目,,13,013,24,024,,,1,,,,,42.622725401,141.516083632,residential_detail,5859364,3785890597,727801303,,197958442,1646193218,0.09
"北海道苫小牧市新明町４丁目８番１２号",0.84,"北海道苫小牧市新明町四丁目8-12",,residential_detail,012131,北海道,,苫小牧市,,0046004,新明町,四丁目,,8,008,12,012,,,1,,,,,42.661497995,141.623153361,residential_detail,5859364,3785890597,3982958332,,2606148523,351827526,0.10
"北海道苫小牧市栄町１丁目１番２２号",0.83,"北海道苫小牧市栄町一丁目1-22",,residential_detail,012131,北海道,,苫小牧市,,0035001,栄町,一丁目,,1,001,22,022,,,1,,,,,42.629163069,141.604170474,residential_detail,5859364,3785890597,1164553277,,3253333443,4281532973,0.08
"北海道苫小牧市字沼ノ端９３８番地２４",0.89,"北海道苫小牧市字沼ノ端938-24","938-24",machiaza_detail,012131,北海道,,苫小牧市,,0094000,字沼ノ端,,,,,,,,,0,,,,,42.670682,141.710419,machiaza_detail,5859364,3785890597,600679511,,,,0.10
"北海道苫小牧市ときわ町１丁目９番２号",0.84,"北海道苫小牧市ときわ町一丁目9-2",,residential_detail,012131,北海道,,苫小牧市,,0056001,ときわ町,一丁目,,9,009,2,002,,,1,,,,,42.614601445,141.519473205,residential_detail,5859364,3785890597,1606354552,,2382949646,2544253794,0.09
"北海道苫小牧市新中野町３丁目１９番１８号",0.85,"北海道苫小牧市新中野町三丁目19-18",,residential_detail,012131,北海道,,苫小牧市,,0045003,新中野町,三丁目,,19,019,18,018,,,1,,,,,42.643535088,141.610952256,residential_detail,5859364,3785890597,602999896,,2555424751,1339450440,0.10
"北海道苫小牧市新中野町１丁目１１番１２号",0.85,"北海道苫小牧市新中野町一丁目11-12",,residential_detail,012131,北海道,,苫小牧市,,0045001,新中野町,一丁目,,11,011,12,012,,,1,,,,,42.646100913,141.616778566,residential_detail,5859364,3785890597,3776002842,,3478290469,2415239752,0.09
"北海道苫小牧市新富町２丁目６番１８号",0.84,"北海道苫小牧市新富町二丁目6-18",,residential_detail,012131,北海道,,苫小牧市,,0044002,新富町,二丁目,,6,006,18,018,,,1,,,,,42.625320258,141.573377051,residential_detail,5859364,3785890597,3553363768,,2701292193,782315526,0.09
"北海道苫小牧市日新町５丁目１０番１号",0.84,"北海道苫小牧市日新町五丁目10-1",,residential_detail,012131,北海道,,苫小牧市,,0059005,日新町,五丁目,,10,010,1,001,,,1,,,,,42.63201454800001,141.539349921,residential_detail,5859364,3785890597,2634110707,,2438599533,1160068258,0.08
"北海道勇払郡むかわ町松風２丁目３０番地",0.85,"北海道勇払郡むかわ町松風二丁目30",,parcel,015865,北海道,勇払郡,むかわ町,,0030002,松風,二丁目,,,,,,,,0,30,,,000300000000000,42.574625835,141.93211297600004,parcel,5859364,3630998730,4165045620,2250003048,,,0.09
"北海道白老郡白老町字社台１１８番地２９",0.9,"北海道白老郡白老町字社台118-29",,parcel,015784,北海道,白老郡,白老町,,0004000,字社台,,,,,,,,,0,118,29,,001180002900000,42.571788444,141.40715048,parcel,5859364,3596499210,3626931473,1790927213,,,0.05
"北海道苫小牧市新中野町１丁目７番６－１０１号",0.87,"北海道苫小牧市新中野町一丁目7-6-101号","-101号",residential_detail,012131,北海道,,苫小牧市,,0045001,新中野町,一丁目,,7,007,6,006,,,1,,,,,42.644405913,141.616144193,residential_detail,5859364,3785890597,3776002842,,1974209890,1501605962,0.09
"北海道勇払郡むかわ町宮戸３０６番地",0.89,"北海道勇払郡むかわ町宮戸306","306",machiaza_detail,015865,北海道,勇払郡,むかわ町,,0031000,宮戸,,,,,,,,,0,,,,,42.577788,141.957095,machiaza_detail,5859364,3630998730,3378860663,,,,0.08
"北海道白老郡白老町大町６丁目５番１３号",0.85,"北海道白老郡白老町大町六丁目5-13",,residential_detail,015784,北海道,白老郡,白老町,,0009006,大町,六丁目,,5,005,13,013,,,1,,,,,42.548209557,141.356300028,residential_detail,5859364,3596499210,836802394,,539616736,2294166060,0.09
"北海道苫小牧市字沼ノ端９２８番地６６",0.89,"北海道苫小牧市字沼ノ端928-66","928-66",machiaza_detail,012131,北海道,,苫小牧市,,0094000,字沼ノ端,,,,,,,,,0,,,,,42.670682,141.710419,machiaza_detail,5859364,3785890597,600679511,,,,0.08
"北海道苫小牧市字樽前２７７番地４",0.88,"北海道苫小牧市字樽前277-4",,parcel,012131,北海道,,苫小牧市,,0009000,字樽前,,,,,,,,,0,277,4,,002770000400000,42.588780222,141.413581505,parcel,5859364,3785890597,2138679475,2491117834,,,0.09
"北海道苫小牧市新明町５丁目２番７号",0.83,"北海道苫小牧市新明町五丁目2-7",,residential_detail,012131,北海道,,苫小牧市,,0046005,新明町,五丁目,,2,002,7,007,,,1,,,,,42.666721451,141.622802776,residential_detail,5859364,3785890597,3484038877,,3997332608,3540712521,0.08
"北海道苫小牧市ときわ町４丁目２０番５号",0.85,"北海道苫小牧市ときわ町四丁目20-5",,residential_detail,012131,北海道,,苫小牧市,,0056004,ときわ町,四丁目,,20,020,5,005,,,1,,,,,42.616036831,141.511561333,residential_detail,5859364,3785890597,3622842077,,3517225792,1657631691,0.09
"北海道苫小牧市新開町３丁目１６番８号",0.84,"北海道苫小牧市新開町三丁目16-8",,residential_detail,012131,北海道,,苫小牧市,,0043003,新開町,三丁目,,16,016,8,008,,,1,,,,,42.666715059,141.643160759,residential_detail,5859364,3785890597,2848486878,,397924614,3865614496,0.08
"北海道苫小牧市汐見町３丁目１７番８号",0.84,"北海道苫小牧市汐見町三丁目17-8",,residential_detail,012131,北海道,,苫小牧市,,0039003,汐見町,三丁目,,17,017,8,008,,,1,,,,,42.628940476,141.60474353,residential_detail,5859364,3785890597,3896723955,,565658122,3886429228,0.09
"北海道苫小牧市明野新町１丁目４番３号",0.84,"北海道苫小牧市明野新町一丁目4-3",,residential_detail,012131,北海道,,苫小牧市,,0002001,明野新町,一丁目,,4,004,3,003,,,1,,,,,42.656712819,141.635941943,residential_detail,5859364,3785890597,1334879961,,931939266,511331599,0.08
"北海道苫小牧市有明町２丁目９番２６号",0.84,"北海道苫小牧市有明町二丁目9-26",,residential_detail,012131,北海道,,苫小牧市,,0016002,有明町,二丁目,,9,009,26,026,,,1,,,,,42.619812593,141.555990755,residential_detail,5859364,3785890597,1055125535,,1075098537,1372168835,0.08
"北海道苫小牧市字沼ノ端６４６番地２０",0.89,"北海道苫小牧市字沼ノ端646-20","646-20",machiaza_detail,012131,北海道,,苫小牧市,,0094000,字沼ノ端,,,,,,,,,0,,,,,42.670682,141.710419,machiaza_detail,5859364,3785890597,600679511,,,,0.08
"北海道苫小牧市見山町３丁目９番１５号",0.84,"北海道苫小牧市見山町三丁目9-15",,residential_detail,012131,北海道,,苫小牧市,,0082003,見山町,三丁目,,9,009,15,015,,,1,,,,,42.638628108,141.564293471,residential_detail,5859364,3785890597,888120339,,2097096869,2982817455,0.08
"北海道苫小牧市元中野町４丁目１４番１２号",0.85,"北海道苫小牧市元中野町四丁目14-12",,residential_detail,012131,北海道,,苫小牧市,,0085004,元中野町,四丁目,,14,014,12,012,,,1,,,,,42.641612769,141.616434201,residential_detail,5859364,3785890597,2639951411,,3879284777,2014245444,0.07
"北海道勇払郡むかわ町穂別３８番地",0.88,"北海道勇払郡むかわ町穂別38","38",machiaza_detail,015865,北海道,勇払郡,むかわ町,,0019000,穂別,,,,,,,,,0,,,,,42.790371,142.129657,machiaza_detail,5859364,3630998730,1346069821,,,,0.07
"北海道苫小牧市柏木町６丁目２番１７号",0.84,"北海道苫小牧市柏木町六丁目2-17",,residential_detail,012131,北海道,,苫小牧市,,0026006,柏木町,六丁目,,2,002,17,017,,,1,,,,,42.628939597,141.53043301,residential_detail,5859364,3785890597,4276239864,,2166607077,317345453,0.04
"北海道苫小牧市柏木町６丁目２番１８号",0.84,"北海道苫小牧市柏木町六丁目2-18",,residential_detail,012131,北海道,,苫小牧市,,0026006,柏木町,六丁目,,2,002,18,018,,,1,,,,,42.628802583,141.53049247700002,residential_detail,5859364,3785890597,4276239864,,2166607077,1317000642,0.07
"北海道苫小牧市新明町５丁目２８番５号",0.84,"北海道苫小牧市新明町五丁目28-5",,residential_detail,012131,北海道,,苫小牧市,,0046005,新明町,五丁目,,28,028,5,005,,,1,,,,,42.667527037,141.624185646,residential_detail,5859364,3785890597,3484038877,,1135080776,1319729859,0.07
"北海道白老郡白老町栄町１丁目６番１３号",0.85,"北海道白老郡白老町栄町一丁目6-13",,residential_detail,015784,北海道,白老郡,白老町,,0011001,栄町,一丁目,,6,006,13,013,,,1,,,,,42.553067126,141.351834764,residential_detail,5859364,3596499210,622187604,,1011517453,3161456449,0.07
"北海道苫小牧市有珠の沢町５丁目１３番４号",0.85,"北海道苫小牧市有珠の沢町五丁目13-4",,residential_detail,012131,北海道,,苫小牧市,,0020005,有珠の沢町,五丁目,,13,013,4,004,,,1,,,,,42.643017558,141.545999321,residential_detail,5859364,3785890597,3351076381,,408525664,3518193290,0.06
"北海道白老郡白老町字石山１１３番地",0.89,"北海道白老郡白老町字石山113","113",machiaza_detail,015784,北海道,白老郡,白老町,,0001000,字石山,,,,,,,,,0,,,,,42.574356,141.277508,machiaza_detail,5859364,3596499210,716669972,,,,0.07
"北海道白老郡白老町大町２丁目３番２０号",0.85,"北海道白老郡白老町大町二丁目3-20",,residential_detail,015784,北海道,白老郡,白老町,,0009002,大町,二丁目,,3,003,20,020,,,1,,,,,42.554073687,141.360501288,residential_detail,5859364,3596499210,3384056798,,3010500898,4212912590,0.06
"北海道苫小牧市表町２丁目２番１号",0.82,"北海道苫小牧市表町二丁目2-1",,residential_detail,012131,北海道,,苫小牧市,,0025002,表町,二丁目,,2,002,1,001,,,1,,,,,42.634187494,141.601268213,residential_detail,5859364,3785890597,3842124991,,4150488610,2168226029,0.07
"北海道苫小牧市新開町１丁目４番３号",0.83,"北海道苫小牧市新開町一丁目4-3",,residential_detail,012131,北海道,,苫小牧市,,0043001,新開町,一丁目,,4,004,3,003,,,1,,,,,42.666012195,141.659852092,residential_detail,5859364,3785890597,354039196,,559020039,884250826,0.06
"北海道苫小牧市しらかば町３丁目３番８号",0.85,"北海道苫小牧市しらかば町三丁目3-8",,residential_detail,012131,北海道,,苫小牧市,,0041003,しらかば町,三丁目,,3,003,8,008,,,1,,,,,42.620029917,141.534943725,residential_detail,5859364,3785890597,2162245212,,1813761568,3683394374,0.07
"北海道苫小牧市啓北町１丁目８番１３号",0.84,"北海道苫小牧市啓北町一丁目8-13",,residential_detail,012131,北海道,,苫小牧市,,0030001,啓北町,一丁目,,8,008,13,013,,,1,,,,,42.631327381,141.562994882,residential_detail,5859364,3785890597,1650675384,,2218384623,4102806819,0.06
"北海道苫小牧市見山町３丁目９番１９号",0.84,"北海道苫小牧市見山町三丁目9-19",,residential_detail,012131,北海道,,苫小牧市,,0082003,見山町,三丁目,,9,009,19,019,,,1,,,,,42.638861338000005,141.56496679800003,residential_detail,5859364,3785890597,888120339,,2097096869,1304308771,0.09
"北海道白老郡白老町字社台１３４番地の３",0.85,"北海道白老郡白老町字社台134-3",,parcel,015784,北海道,白老郡,白老町,,0004000,字社台,,,,,,,,,0,134,3,,001340000300000,42.574015923,141.404510413,parcel,5859364,3596499210,3626931473,821824043,,,0.05
"北海道苫小牧市啓北町２丁目５番１０号",0.84,"北海道苫小牧市啓北町二丁目5-10",,residential_detail,012131,北海道,,苫小牧市,,0030002,啓北町,二丁目,,5,005,10,010,,,1,,,,,42.632784404,141.563730236,residential_detail,5859364,3785890597,4012451675,,2114091745,1695688398,0.10
"北海道苫小牧市王子町１丁目１番１７号",0.84,"北海道苫小牧市王子町一丁目1-17",,residential_detail,012131,北海道,,苫小牧市,,0022001,王子町,一丁目,,1,001,17,017,,,1,,,,,42.635388745,141.598767119,residential_detail,5859364,3785890597,2065442459,,2308123429,458861805,0.09
"北海道勇払郡むかわ町汐見５１番地１",0.89,"北海道勇払郡むかわ町汐見51-1",,parcel,015865,北海道,勇払郡,むかわ町,,0008000,汐見,,,,,,,,,0,51,1,,000510000100000,42.547317462,141.946223328,parcel,5859364,3630998730,4206690525,2565846823,,,0.10
"北海道苫小牧市拓勇西町３丁目３番８号",0.84,"北海道苫小牧市拓勇西町三丁目3-8",,residential_detail,012131,北海道,,苫小牧市,,0053003,拓勇西町,三丁目,,3,003,8,008,,,1,,,,,42.666715364,141.668034389,residential_detail,5859364,3785890597,3791963455,,2139886979,3940629285,0.09
"北海道苫小牧市豊川町３丁目５番２３号",0.84,"北海道苫小牧市豊川町三丁目5-23",,residential_detail,012131,北海道,,苫小牧市,,0057003,豊川町,三丁目,,5,005,23,023,,,1,,,,,42.631515983,141.550733581,residential_detail,5859364,3785890597,2232718139,,1908335937,219433870,0.10
"北海道苫小牧市白金町２丁目３番７号",0.83,"北海道苫小牧市白金町二丁目3-7",,residential_detail,012131,北海道,,苫小牧市,,0042002,白金町,二丁目,,3,003,7,007,,,1,,,,,42.629957265,141.577664818,residential_detail,5859364,3785890597,1503883454,,1357845378,4215708619,0.09
"北海道勇払郡厚真町字上厚真２５番地の３",0.85,"北海道勇払郡厚真町字上厚真25-3",,parcel,015814,北海道,勇払郡,厚真町,,0004000,字上厚真,,,,,,,,,0,25,3,,000250000300000,42.644362124,141.849244704,parcel,5859364,3588170668,3634850679,3420058764,,,0.09
"北海道白老郡白老町字社台３７５番地５９３",0.9,"北海道白老郡白老町字社台375-593",,parcel,015784,北海道,白老郡,白老町,,0004000,字社台,,,,,,,,,0,375,593,,003750059300000,42.580092142,141.403098679,parcel,5859364,3596499210,3626931473,2264984160,,,0.08
"北海道勇払郡厚真町表町２１番地",0.87,"北海道勇払郡厚真町表町21",,parcel,015814,北海道,勇払郡,厚真町,,0026000,表町,,,,,,,,,0,21,,,000210000000000,42.724653065,141.877047817,parcel,5859364,3588170668,3679171511,368266955,,,0.09
"北海道苫小牧市美原町１丁目１４番２号",0.84,"北海道苫小牧市美原町一丁目14-2",,residential_detail,012131,北海道,,苫小牧市,,0079001,美原町,一丁目,,14,014,2,002,,,1,,,,,42.610319081,141.505407355,residential_detail,5859364,3785890597,2784238261,,835162671,3574746755,0.08
"北海道苫小牧市澄川町４丁目２番１３号",0.84,"北海道苫小牧市澄川町四丁目2-13",,residential_detail,012131,北海道,,苫小牧市,,0048004,澄川町,四丁目,,2,002,13,013,,,1,,,,,42.615886113,141.505123939,residential_detail,5859364,3785890597,346030706,,3941529199,1876127907,0.08
"北海道苫小牧市美園町４丁目６番１２号",0.84,"北海道苫小牧市美園町四丁目6-12",,residential_detail,012131,北海道,,苫小牧市,,0076004,美園町,四丁目,,6,006,12,012,,,1,,,,,42.664334387,141.615937847,residential_detail,5859364,3785890597,58437279,,2917972678,3141199659,0.06
"北海道勇払郡むかわ町汐見２８７番地",0.89,"北海道勇払郡むかわ町汐見287",,parcel,015865,北海道,勇払郡,むかわ町,,0008000,汐見,,,,,,,,,0,287,,,002870000000000,42.54707161,141.966506166,parcel,5859364,3630998730,4206690525,366196463,,,0.08
"北海道苫小牧市柏木町４丁目５番１８号",0.84,"北海道苫小牧市柏木町四丁目5-18",,residential_detail,012131,北海道,,苫小牧市,,0026004,柏木町,四丁目,,5,005,18,018,,,1,,,,,42.625650482,141.520426859,residential_detail,5859364,3785890597,3242917178,,3657376448,4121198567,0.07
"北海道苫小牧市三光町５丁目２４番１３号",0.85,"北海道苫小牧市三光町五丁目24-13",,residential_detail,012131,北海道,,苫小牧市,,0038005,三光町,五丁目,,24,024,13,013,,,1,,,,,42.657512526000005,141.615741513,residential_detail,5859364,3785890597,947268660,,119254125,1542024353,0.08
"北海道苫小牧市字錦岡２９番地１４",0.88,"北海道苫小牧市字錦岡29-14",,parcel,012131,北海道,,苫小牧市,,0010000,字錦岡,,,,,,,,,0,29,14,,000290001400000,42.611075138,141.51417522,parcel,5859364,3785890597,2159924827,1106560074,,,0.07
"北海道苫小牧市字錦岡１８４番地７",0.88,"北海道苫小牧市字錦岡184-7",,parcel,012131,北海道,,苫小牧市,,0010000,字錦岡,,,,,,,,,0,184,7,,001840000700000,42.599450368,141.478671444,parcel,5859364,3785890597,2159924827,2779403822,,,0.08
"北海道苫小牧市美園町３丁目１０番２７号",0.85,"北海道苫小牧市美園町三丁目10-27",,residential_detail,012131,北海道,,苫小牧市,,0076003,美園町,三丁目,,10,010,27,027,,,1,,,,,42.661045048,141.613593325,residential_detail,5859364,3785890597,3370239736,,1143671398,3923543661,0.06
"北海道苫小牧市末広町１丁目２番２２－４０６号",0.87,"北海道苫小牧市末広町一丁目2番22-406","番22-406",residential_block,012131,北海道,,苫小牧市,,0047001,末広町,一丁目,,2,002,,,,,1,,,,,42.630331,141.612603,residential_block,5859364,3785890597,3089761176,,96643013,,0.08
"北海道苫小牧市日新町２丁目７番２８号",0.84,"北海道苫小牧市日新町二丁目7-28",,residential_detail,012131,北海道,,苫小牧市,,0059002,日新町,二丁目,,7,007,28,028,,,1,,,,,42.63091885,141.540719483,residential_detail,5859364,3785890597,3787770900,,498811756,2681676936,0.07
"北海道勇払郡むかわ町穂別６番地２",0.88,"北海道勇払郡むかわ町穂別6-2",,parcel,015865,北海道,勇払郡,むかわ町,,0019000,穂別,,,,,,,,,0,6,2,,000060000200000,42.760618644,142.134485374,parcel,5859364,3630998730,1346069821,1907519910,,,0.08
"北海道苫小牧市船見町１丁目３番１８号",0.84,"北海道苫小牧市船見町一丁目3-18",,residential_detail,012131,北海道,,苫小牧市,,0069001,船見町,一丁目,,3,003,18,018,,,1,,,,,42.64759117500001,141.62677722,residential_detail,5859364,3785890597,1840761684,,2725158696,2060211727,0.06
"北海道苫小牧市しらかば町３丁目１２番１号",0.85,"北海道苫小牧市しらかば町三丁目12-1",,residential_detail,012131,北海道,,苫小牧市,,0041003,しらかば町,三丁目,,12,012,1,001,,,1,,,,,42.620702453,141.535459131,residential_detail,5859364,3785890597,2162245212,,1164992256,1130082703,0.07
"北海道苫小牧市新開町１丁目１６番２号",0.84,"北海道苫小牧市新開町一丁目16-2",,residential_detail,012131,北海道,,苫小牧市,,0043001,新開町,一丁目,,16,016,2,002,,,1,,,,,42.669749814,141.657714549,residential_detail,5859364,3785890597,354039196,,2198444228,3179534504,0.05
"北海道勇払郡むかわ町穂別６２番地２",0.89,"北海道勇払郡むかわ町穂別62-2",,parcel,015865,北海道,勇払郡,むかわ町,,0019000,穂別,,,,,,,,,0,62,2,,000620000200000,42.763857909,142.137650265,parcel,5859364,3630998730,1346069821,3877451940,,,0.07
"北海道苫小牧市有珠の沢町６丁目３１番３２号",0.86,"北海道苫小牧市有珠の沢町六丁目31-32",,residential_detail,012131,北海道,,苫小牧市,,0020006,有珠の沢町,六丁目,,31,031,32,032,,,1,,,,,42.645633993,141.5438716,residential_detail,5859364,3785890597,2138117886,,3726312387,1293597740,0.06
"北海道苫小牧市字錦岡１９７番地の８",0.83,"北海道苫小牧市字錦岡197-8",,parcel,012131,北海道,,苫小牧市,,0010000,字錦岡,,,,,,,,,0,197,8,,001970000800000,42.597489786,141.47400892700003,parcel,5859364,3785890597,2159924827,2433698115,,,0.07
"北海道苫小牧市日の出町２丁目１４番１７号",0.85,"北海道苫小牧市日の出町二丁目14-17",,residential_detail,012131,北海道,,苫小牧市,,0066002,日の出町,二丁目,,14,014,17,017,,,1,,,,,42.64942513,141.617617476,residential_detail,5859364,3785890597,3509042936,,1005641954,3451347626,0.05
"北海道苫小牧市泉町２丁目６番地４号",0.77,"北海道苫小牧市泉町二丁目6-4",,residential_detail,012131,北海道,,苫小牧市,,0017002,泉町,二丁目,,6,006,4,004,,,1,,,,,42.654996772,141.604726317,residential_detail,5859364,3785890597,2854327582,,2115458887,1743690093,0.07
"北海道白老郡白老町大町６丁目３番３０号",0.85,"北海道白老郡白老町大町六丁目3-30",,residential_detail,015784,北海道,白老郡,白老町,,0009006,大町,六丁目,,3,003,30,030,,,1,,,,,42.547950778,141.357260961,residential_detail,5859364,3596499210,836802394,,1262788006,1597412747,0.06
"北海道勇払郡厚真町字宇隆７７番地",0.88,"北海道勇払郡厚真町字宇隆77","77",machiaza_detail,015814,北海道,勇払郡,厚真町,,0003000,字宇隆,,,,,,,,,0,,,,,42.706013,141.943081,machiaza_detail,5859364,3588170668,36174000,,,,0.07
"北海道勇払郡むかわ町花園３丁目２５番地",0.85,"北海道勇払郡むかわ町花園三丁目25",,parcel,015865,北海道,勇払郡,むかわ町,,0015003,花園,三丁目,,,,,,,,0,25,,,000250000000000,42.576512,141.92916,machiaza_detail,5859364,3630998730,2861613266,2525869930,,,0.06
"北海道苫小牧市桜木町４丁目２０番２３号",0.85,"北海道苫小牧市桜木町四丁目20-23",,residential_detail,012131,北海道,,苫小牧市,,0036004,桜木町,四丁目,,20,020,23,023,,,1,,,,,42.633040098,141.55887155600004,residential_detail,5859364,3785890597,2882800923,,1423424646,424907593,0.06
"北海道苫小牧市澄川町３丁目７番７号",0.83,"北海道苫小牧市澄川町三丁目7-7",,residential_detail,012131,北海道,,苫小牧市,,0048003,澄川町,三丁目,,7,007,7,007,,,1,,,,,42.618092542,141.509866383,residential_detail,5859364,3785890597,1849765653,,1211971309,4106120420,0.05
"北海道勇払郡厚真町本町３０番地",0.87,"北海道勇払郡厚真町本町30","30",machiaza_detail,015814,北海道,勇払郡,厚真町,,0030000,本町,,,,,,,,,0,,,,,42.726532,141.881605,machiaza_detail,5859364,3588170668,1695943952,,,,0.06
"北海道苫小牧市沼ノ端中央４丁目９番５号",0.85,"北海道苫小牧市沼ノ端中央四丁目9-5",,residential_detail,012131,北海道,,苫小牧市,,0060004,沼ノ端中央,四丁目,,9,009,5,005,,,1,,,,,42.669473552,141.692618846,residential_detail,5859364,3785890597,2379392184,,3462438862,2390299973,0.05
"北海道苫小牧市新中野町３丁目１１番１号",0.85,"北海道苫小牧市新中野町三丁目11-1",,residential_detail,012131,北海道,,苫小牧市,,0045003,新中野町,三丁目,,11,011,1,001,,,1,,,,,42.641709352,141.611169557,residential_detail,5859364,3785890597,602999896,,2356326119,4241826088,0.06
"北海道苫小牧市錦町１丁目１番１号",0.82,"北海道苫小牧市錦町一丁目1-1",,residential_detail,012131,北海道,,苫小牧市,,0058001,錦町,一丁目,,1,001,1,001,,,1,,,,,42.632530777,141.600419851,residential_detail,5859364,3785890597,1087917558,,2702288008,2592271367,0.05
"北海道勇払郡むかわ町田浦９５７番地",0.89,"北海道勇払郡むかわ町田浦957","957",machiaza_detail,015865,北海道,勇払郡,むかわ町,,0011000,田浦,,,,,,,,,0,,,,,42.5975,141.90685300000004,machiaza_detail,5859364,3630998730,4109418805,,,,0.06
"北海道苫小牧市花園町３丁目１２番１２号",0.85,"北海道苫小牧市花園町三丁目12-12",,residential_detail,012131,北海道,,苫小牧市,,0062003,花園町,三丁目,,12,012,12,012,,,1,,,,,42.63684074,141.568415567,residential_detail,5859364,3785890597,274401501,,3572115841,340686828,0.05
"北海道苫小牧市美園町２丁目１番５号",0.83,"北海道苫小牧市美園町二丁目1-5",,residential_detail,012131,北海道,,苫小牧市,,0076002,美園町,二丁目,,1,001,5,005,,,1,,,,,42.657928135,141.616107562,residential_detail,5859364,3785890597,3148926681,,3077166055,1141308844,0.12
"北海道帯広市東三条南２５丁目１番地２",0.73,"北海道帯広市東三条南二十五丁目1-2",,parcel,012076,北海道,,帯広市,,0274025,東三条南,二十五丁目,,,,,,,,0,1,2,,000010000200000,42.904242645,143.211938033,parcel,5859364,3668524711,1319611070,3319621826,,,0.13
"北海道苫小牧市三光町２６番地１６０",0.89,"北海道苫小牧市三光町26-160","三光町26-160",city,012131,北海道,,苫小牧市,,,,,,,,,,,,,,,,,42.634094,141.605503,city,5859364,3785890597,,,,,0.13
"北海道苫小牧市元町１丁目１０番１６号",0.84,"北海道苫小牧市元町一丁目10-16",,residential_detail,012131,北海道,,苫小牧市,,0086001,元町,一丁目,,10,010,16,016,,,1,,,,,42.626263577,141.591528785,residential_detail,5859364,3785890597,4070601941,,4018043979,716013858,0.12
"北海道苫小牧市美園町３丁目９番１１号",0.84,"北海道苫小牧市美園町三丁目9-11",,residential_detail,012131,北海道,,苫小牧市,,0076003,美園町,三丁目,,9,009,11,011,,,1,,,,,42.660837801,141.611295048,residential_detail,5859364,3785890597,3370239736,,619064462,2410810496,0.13
"北海道苫小牧市新中野町１丁目１２番６号",0.85,"北海道苫小牧市新中野町一丁目12-6",,residential_detail,012131,北海道,,苫小牧市,,0045001,新中野町,一丁目,,12,012,6,006,,,1,,,,,42.645253327,141.615587905,residential_detail,5859364,3785890597,3776002842,,1602273222,1193591086,0.12
"北海道苫小牧市ときわ町２丁目１番１１号",0.85,"北海道苫小牧市ときわ町二丁目1-11",,residential_detail,012131,北海道,,苫小牧市,,0056002,ときわ町,二丁目,,1,001,11,011,,,1,,,,,42.612915487,141.516413764,residential_detail,5859364,3785890597,3879489179,,2346603557,1702704555,0.12
"北海道勇払郡安平町遠浅１２番地１",0.88,"北海道勇払郡安平町遠浅12-1",,parcel,015857,北海道,勇払郡,安平町,,0016000,遠浅,,,,,,,,,0,12,1,,000120000100000,42.728062106,141.770412448,parcel,5859364,3710379339,2779423859,847818222,,,0.12
"北海道苫小牧市泉町１丁目６番２２号",0.83,"北海道苫小牧市泉町一丁目6-22",,residential_detail,012131,北海道,,苫小牧市,,0017001,泉町,一丁目,,6,006,22,022,,,1,,,,,42.656791184,141.609531904,residential_detail,5859364,3785890597,1208874109,,1650530276,1789409738,0.12
"北海道苫小牧市有珠の沢町７丁目７番８号",0.85,"北海道苫小牧市有珠の沢町七丁目7-8",,residential_detail,012131,北海道,,苫小牧市,,0020007,有珠の沢町,七丁目,,7,007,8,008,,,1,,,,,42.64751658,141.549278701,residential_detail,5859364,3785890597,1639198431,,4063490727,1972704705,0.13
"北海道苫小牧市東開町３丁目１９番３２号",0.85,"北海道苫小牧市東開町三丁目19-32",,residential_detail,012131,北海道,,苫小牧市,,0055003,東開町,三丁目,,19,019,32,032,,,1,,,,,42.665891535,141.684485777,residential_detail,5859364,3785890597,1546476473,,1611948174,3339079905,0.14
"北海道苫小牧市緑町１３番地の３",0.8,"北海道苫小牧市緑町13-3","緑町13-3",city,012131,北海道,,苫小牧市,,,,,,,,,,,,,,,,,42.634094,141.605503,city,5859364,3785890597,,,,,0.13
